
100.479 71.1691 4
103.543 73.7403 4
103.543 73.7403 6
100.479 71.1691 6

100.479 71.1691 4
99.7845 75.1083 4
99.7845 75.1083 6
100.479 71.1691 6

100.479 71.1691 4
96.7203 72.5371 4
96.7203 72.5371 6
100.479 71.1691 6

100.479 71.1691 4
97.4148 68.598 4
97.4148 68.598 6
100.479 71.1691 6

100.479 71.1691 4
101.174 67.23 4
101.174 67.23 6
100.479 71.1691 6

100.479 71.1691 4
104.238 69.8011 4
104.238 69.8011 6
100.479 71.1691 6

100.479 71.1691 4
103.543 73.7403 4
103.543 73.7403 6
100.479 71.1691 6
